timestamp,host,minimum_latency,maximum_latency,average_latency,packet_loss,jitter,throughput,fault_label
2026-08-20 09:17:00,8.8.8.8,58.15,93.96,76.05,13.5,7.26,12.84,packet_loss
2026-08-20 09:18:00,8.8.8.8,66.28,97.25,81.77,40.6,15.13,31.36,packet_loss
2026-08-20 09:19:00,8.8.8.8,332.46,335.62,334.79,0.0,3.61,43.97,high_latency
2026-08-20 09:20:00,8.8.8.8,10.78,68.41,47.88,0.0,69.23,52.34,high_jitter
2026-08-20 09:21:00,8.8.8.8,13.52,101.18,57.63,0.0,64.6,55.53,high_jitter
2026-08-20 09:22:00,8.8.8.8,30.96,44.24,37.6,35.3,12.43,10.9,packet_loss
2026-08-20 09:23:00,8.8.8.8,30.57,51.52,41.05,27.6,7.55,35.04,packet_loss
2026-08-20 09:24:00,8.8.8.8,335.13,338.57,336.54,0.0,1.04,67.57,high_latency
2026-08-20 09:25:00,8.8.8.8,217.47,230.15,225.21,0.0,2.01,62.04,high_latency
2026-08-20 09:26:00,8.8.8.8,32.19,44.58,38.38,36.3,4.69,25.22,packet_loss
2026-08-20 09:27:00,8.8.8.8,38.16,41.6,40.24,0.0,2.11,68.38,normal
2026-08-20 09:28:00,8.8.8.8,31.18,80.41,55.8,30.7,17.79,37.18,packet_loss
2026-08-20 09:29:00,8.8.8.8,40.07,47.96,44.55,0.0,1.64,87.67,normal
2026-08-20 09:30:00,8.8.8.8,42.3,49.31,45.66,0.0,2.7,129.32,normal
2026-08-20 09:31:00,8.8.8.8,24.04,27.15,26.09,0.0,1.91,64.03,normal
2026-08-20 09:32:00,8.8.8.8,275.87,287.34,283.05,0.0,2.36,72.07,high_latency
2026-08-20 09:33:00,8.8.8.8,11.5,87.4,46.16,4.0,69.25,13.13,high_jitter
2026-08-20 09:34:00,8.8.8.8,151.53,160.21,155.91,0.0,2.9,80.51,high_latency
2026-08-20 09:35:00,8.8.8.8,11.96,14.68,12.64,0.0,0.9,70.64,normal
2026-08-20 09:36:00,8.8.8.8,21.07,133.04,70.62,4.0,61.27,26.26,high_jitter
2026-08-20 09:37:00,8.8.8.8,308.63,317.93,313.37,0.0,1.45,75.63,high_latency
2026-08-20 09:38:00,8.8.8.8,36.71,84.36,60.53,10.6,18.8,6.8,packet_loss
2026-08-20 09:39:00,8.8.8.8,305.17,316.8,309.56,0.0,5.09,69.52,high_latency
2026-08-20 09:40:00,8.8.8.8,9.68,59.64,35.77,0.0,60.72,53.9,high_jitter
2026-08-20 09:41:00,8.8.8.8,275.43,279.18,276.5,0.0,2.84,71.9,high_latency
2026-08-20 09:42:00,8.8.8.8,33.69,98.26,67.29,4.0,61.77,34.48,high_jitter
2026-08-20 09:43:00,8.8.8.8,316.19,324.03,318.89,0.0,2.9,45.75,high_latency
2026-08-20 09:44:00,8.8.8.8,251.8,261.1,256.69,0.0,4.24,63.32,high_latency
2026-08-20 09:45:00,8.8.8.8,20.61,28.26,24.9,0.0,2.22,54.5,normal
2026-08-20 09:46:00,8.8.8.8,330.87,342.45,336.07,0.0,2.49,41.43,high_latency
2026-08-20 09:47:00,8.8.8.8,61.23,97.88,79.55,38.4,3.24,29.16,packet_loss
2026-08-20 09:48:00,8.8.8.8,187.83,193.81,191.98,0.0,3.34,71.49,high_latency
2026-08-20 09:49:00,8.8.8.8,33.23,201.53,124.22,0.0,65.76,30.16,high_jitter
2026-08-20 09:50:00,8.8.8.8,16.1,139.55,75.38,0.0,28.99,15.83,high_jitter
2026-08-20 09:51:00,8.8.8.8,36.25,40.42,38.38,0.0,1.71,85.1,normal
2026-08-20 09:52:00,8.8.8.8,149.71,163.54,157.3,1.0,5.53,76.89,high_latency
2026-08-20 09:53:00,8.8.8.8,20.39,24.63,23.0,0.0,0.42,66.55,normal
2026-08-20 09:54:00,8.8.8.8,15.38,52.67,34.02,24.0,20.68,16.42,packet_loss
2026-08-20 09:55:00,8.8.8.8,173.87,180.66,176.74,0.0,1.1,69.43,high_latency
2026-08-20 09:56:00,8.8.8.8,36.31,41.22,38.61,0.0,3.2,48.9,normal
2026-08-20 09:57:00,8.8.8.8,17.57,37.97,27.77,44.3,15.85,17.57,packet_loss
2026-08-20 09:58:00,8.8.8.8,40.81,47.54,43.86,0.0,1.13,82.46,normal
2026-08-20 09:59:00,8.8.8.8,47.23,75.39,61.31,9.0,2.35,36.73,packet_loss
2026-08-20 10:00:00,8.8.8.8,68.54,78.91,73.72,18.1,19.95,23.91,packet_loss
2026-08-20 10:01:00,8.8.8.8,22.78,25.19,23.97,2.0,0.51,107.75,normal
2026-08-20 10:02:00,8.8.8.8,30.02,35.46,31.83,0.0,1.5,113.23,normal
2026-08-20 10:03:00,8.8.8.8,10.98,13.96,12.2,0.0,2.37,106.35,normal
2026-08-20 10:04:00,8.8.8.8,239.01,247.24,241.23,0.0,2.75,43.47,high_latency
2026-08-20 10:05:00,8.8.8.8,23.6,33.35,28.48,37.5,14.73,24.64,packet_loss
2026-08-20 10:06:00,8.8.8.8,288.79,295.31,292.71,0.0,5.33,80.12,high_latency
2026-08-20 10:07:00,8.8.8.8,39.59,82.57,61.08,15.5,11.28,4.4,packet_loss
2026-08-20 10:08:00,8.8.8.8,233.39,242.89,239.6,0.0,6.39,45.31,high_latency
2026-08-20 10:09:00,8.8.8.8,28.3,180.72,105.33,4.0,27.09,43.56,high_jitter
2026-08-20 10:10:00,8.8.8.8,48.23,62.54,55.38,25.2,8.87,17.96,packet_loss
2026-08-20 10:11:00,8.8.8.8,312.69,316.39,315.7,0.0,1.51,71.21,high_latency
2026-08-20 10:12:00,8.8.8.8,166.72,175.25,170.58,0.0,1.63,42.62,high_latency
2026-08-20 10:13:00,8.8.8.8,70.89,116.8,93.84,37.8,21.54,9.97,packet_loss
2026-08-20 10:14:00,8.8.8.8,37.31,38.34,37.49,0.0,1.57,102.17,normal
2026-08-20 10:15:00,8.8.8.8,43.54,46.3,44.91,0.0,1.26,70.61,normal
2026-08-20 10:16:00,8.8.8.8,155.81,169.37,162.6,0.0,3.36,57.25,high_latency
2026-08-20 10:17:00,8.8.8.8,19.87,25.9,22.48,0.0,2.11,94.51,normal
2026-08-20 10:18:00,8.8.8.8,60.88,102.24,81.56,35.7,4.51,25.54,packet_loss
2026-08-20 10:19:00,8.8.8.8,22.17,23.77,23.96,0.0,1.91,109.42,normal
2026-08-20 10:20:00,8.8.8.8,29.75,43.04,36.39,6.6,2.48,30.11,packet_loss
2026-08-20 10:21:00,8.8.8.8,27.83,29.91,28.23,0.0,3.06,153.26,normal
2026-08-20 10:22:00,8.8.8.8,302.73,315.18,309.17,0.0,3.76,27.57,high_latency
2026-08-20 10:23:00,8.8.8.8,72.21,120.12,96.16,19.1,2.95,9.27,packet_loss
2026-08-20 10:24:00,8.8.8.8,24.81,201.08,111.1,4.0,82.94,13.12,high_jitter
2026-08-20 10:25:00,8.8.8.8,159.23,167.0,163.62,0.0,3.59,44.92,high_latency
2026-08-20 10:26:00,8.8.8.8,21.06,28.79,25.74,0.0,0.93,43.67,normal
2026-08-20 10:27:00,8.8.8.8,12.38,39.15,25.77,9.9,8.77,35.41,packet_loss
2026-08-20 10:28:00,8.8.8.8,165.14,177.29,171.55,2.0,6.23,20.84,high_latency
2026-08-20 10:29:00,8.8.8.8,30.06,37.93,34.26,2.0,1.13,114.25,normal
2026-08-20 10:30:00,8.8.8.8,17.56,20.19,17.96,0.0,0.36,158.47,normal
2026-08-20 10:31:00,8.8.8.8,19.58,27.62,23.6,34.0,22.43,18.07,packet_loss
2026-08-20 10:32:00,8.8.8.8,19.89,27.79,24.05,0.0,1.06,47.72,normal
2026-08-20 10:33:00,8.8.8.8,35.65,68.85,52.25,10.8,20.11,11.23,packet_loss
2026-08-20 10:34:00,8.8.8.8,21.77,131.95,61.99,4.0,18.76,37.56,high_jitter
2026-08-20 10:35:00,8.8.8.8,27.75,36.05,31.9,31.5,15.1,17.53,packet_loss
2026-08-20 10:36:00,8.8.8.8,6.88,9.76,8.4,0.0,2.33,67.24,normal
2026-08-20 10:37:00,8.8.8.8,6.36,8.07,7.54,0.0,0.32,55.1,normal
2026-08-20 10:38:00,8.8.8.8,43.21,48.45,45.29,0.0,2.45,112.27,normal
2026-08-20 10:39:00,8.8.8.8,26.24,121.67,81.29,4.0,51.88,30.61,high_jitter
2026-08-20 10:40:00,8.8.8.8,212.42,224.22,219.99,2.0,6.22,56.67,high_latency
2026-08-20 10:41:00,8.8.8.8,22.38,78.54,52.24,4.0,25.26,26.86,high_jitter
2026-08-20 10:42:00,8.8.8.8,36.8,63.1,49.95,39.2,9.48,33.44,packet_loss
2026-08-20 10:43:00,8.8.8.8,34.76,68.44,51.6,7.8,9.95,21.72,packet_loss
2026-08-20 10:44:00,8.8.8.8,332.44,339.44,334.1,0.0,0.98,44.0,high_latency
2026-08-20 10:45:00,8.8.8.8,287.75,290.67,287.53,0.0,2.82,81.1,high_latency
2026-08-20 10:46:00,8.8.8.8,37.49,44.76,40.76,2.0,0.65,63.49,normal
2026-08-20 10:47:00,8.8.8.8,19.7,199.31,112.68,4.0,41.37,21.01,high_jitter
2026-08-20 10:48:00,8.8.8.8,34.9,190.46,128.77,0.0,35.67,38.84,high_jitter
2026-08-20 10:49:00,8.8.8.8,11.24,154.13,84.03,2.0,38.75,34.64,high_jitter
2026-08-20 10:50:00,8.8.8.8,25.61,74.14,49.88,33.6,23.06,17.95,packet_loss
2026-08-20 10:51:00,8.8.8.8,335.79,345.62,341.03,0.0,5.06,72.39,high_latency
2026-08-20 10:52:00,8.8.8.8,13.04,56.64,32.02,2.0,51.0,40.86,high_jitter
2026-08-20 10:53:00,8.8.8.8,24.85,67.04,45.95,27.3,3.2,37.01,packet_loss
2026-08-20 10:54:00,8.8.8.8,281.63,295.16,288.77,0.0,3.03,45.65,high_latency
2026-08-20 10:55:00,8.8.8.8,151.89,158.89,155.34,0.0,4.52,81.69,high_latency
2026-08-20 10:56:00,8.8.8.8,15.64,17.75,17.44,1.0,1.0,156.98,normal
2026-08-20 10:57:00,8.8.8.8,16.0,187.36,118.07,2.0,93.7,22.98,high_jitter
2026-08-20 10:58:00,8.8.8.8,17.08,28.7,22.89,16.9,3.97,34.88,packet_loss
2026-08-20 10:59:00,8.8.8.8,277.77,286.8,280.67,0.0,2.18,18.83,high_latency
2026-08-20 11:00:00,8.8.8.8,327.54,332.91,329.94,2.0,5.77,74.41,high_latency
2026-08-20 11:01:00,8.8.8.8,31.89,175.36,94.05,2.0,38.25,58.17,high_jitter
2026-08-20 11:02:00,8.8.8.8,15.01,20.72,16.9,0.0,0.63,134.99,normal
2026-08-20 11:03:00,8.8.8.8,10.66,16.66,14.18,0.0,2.1,131.37,normal
2026-08-20 11:04:00,8.8.8.8,57.28,67.26,62.27,6.4,23.88,11.15,packet_loss
2026-08-20 11:05:00,8.8.8.8,16.76,151.47,87.92,2.0,63.65,44.13,high_jitter
2026-08-20 11:06:00,8.8.8.8,135.29,148.2,139.79,0.0,4.81,83.01,high_latency
2026-08-20 11:07:00,8.8.8.8,44.06,48.67,46.01,0.0,2.84,68.85,normal
2026-08-20 11:08:00,8.8.8.8,41.58,44.06,43.07,2.0,2.32,126.64,normal
2026-08-20 11:09:00,8.8.8.8,65.15,89.86,77.5,18.7,14.02,6.2,packet_loss
2026-08-20 11:10:00,8.8.8.8,15.21,16.72,15.3,0.0,1.96,77.13,normal
2026-08-20 11:11:00,8.8.8.8,20.92,142.9,83.42,4.0,22.8,12.85,high_jitter
2026-08-20 11:12:00,8.8.8.8,208.16,215.77,211.72,0.0,4.29,81.19,high_latency
2026-08-20 11:13:00,8.8.8.8,26.29,142.86,83.7,2.0,88.87,13.64,high_jitter
2026-08-20 11:14:00,8.8.8.8,46.83,85.16,66.0,24.4,3.88,37.04,packet_loss
2026-08-20 11:15:00,8.8.8.8,16.0,76.09,39.76,4.0,50.19,39.78,high_jitter
2026-08-20 11:16:00,8.8.8.8,11.81,131.73,60.45,4.0,38.01,20.94,high_jitter
2026-08-20 11:17:00,8.8.8.8,26.26,161.41,111.91,0.0,39.37,10.06,high_jitter
2026-08-20 11:18:00,8.8.8.8,294.89,309.78,302.51,0.0,6.29,23.07,high_latency
2026-08-20 11:19:00,8.8.8.8,30.74,112.27,61.16,2.0,29.42,16.35,high_jitter
2026-08-20 11:20:00,8.8.8.8,24.47,132.81,66.72,2.0,36.65,30.95,high_jitter
2026-08-20 11:21:00,8.8.8.8,183.42,190.13,186.66,0.0,1.06,27.38,high_latency
2026-08-20 11:22:00,8.8.8.8,253.43,257.83,255.08,0.0,2.71,19.76,high_latency
2026-08-20 11:23:00,8.8.8.8,29.01,175.53,88.54,0.0,22.98,44.95,high_jitter
2026-08-20 11:24:00,8.8.8.8,47.57,82.41,64.99,32.2,22.5,37.89,packet_loss
2026-08-20 11:25:00,8.8.8.8,29.9,47.9,38.9,20.1,10.65,22.06,packet_loss
2026-08-20 11:26:00,8.8.8.8,243.87,253.54,248.74,0.0,2.5,55.86,high_latency
2026-08-20 11:27:00,8.8.8.8,143.08,151.74,148.64,0.0,3.42,21.48,high_latency
2026-08-20 11:28:00,8.8.8.8,9.93,11.06,9.68,0.0,2.49,43.9,normal
2026-08-20 11:29:00,8.8.8.8,49.65,93.79,71.72,40.6,11.88,19.08,packet_loss
2026-08-20 11:30:00,8.8.8.8,15.48,187.2,81.99,0.0,85.14,58.55,high_jitter
2026-08-20 11:31:00,8.8.8.8,303.78,315.72,310.04,2.0,6.25,31.43,high_latency
2026-08-20 11:32:00,8.8.8.8,38.6,78.93,58.77,12.8,20.05,25.71,packet_loss
2026-08-20 11:33:00,8.8.8.8,27.89,191.51,95.1,4.0,62.42,45.06,high_jitter
2026-08-20 11:34:00,8.8.8.8,26.05,32.53,29.08,0.0,2.29,142.8,normal
2026-08-20 11:35:00,8.8.8.8,234.54,237.91,236.85,0.0,5.49,43.49,high_latency
2026-08-20 11:36:00,8.8.8.8,30.49,197.34,89.5,4.0,69.25,12.59,high_jitter
2026-08-20 11:37:00,8.8.8.8,15.72,116.31,71.61,0.0,42.26,12.83,high_jitter
2026-08-20 11:38:00,8.8.8.8,42.94,50.84,47.4,0.0,1.5,45.44,normal
2026-08-20 11:39:00,8.8.8.8,68.13,98.76,83.44,38.3,23.82,8.73,packet_loss
2026-08-20 11:40:00,8.8.8.8,190.01,194.66,193.38,0.0,3.0,52.26,high_latency
2026-08-20 11:41:00,8.8.8.8,21.05,114.64,77.37,0.0,27.48,35.28,high_jitter
2026-08-20 11:42:00,8.8.8.8,19.56,38.6,29.08,37.1,20.95,7.81,packet_loss
2026-08-20 11:43:00,8.8.8.8,73.45,104.26,88.86,18.7,16.27,5.4,packet_loss
2026-08-20 11:44:00,8.8.8.8,41.95,43.57,42.15,0.0,0.44,75.67,normal
2026-08-20 11:45:00,8.8.8.8,169.08,181.52,175.13,0.0,3.55,26.94,high_latency
2026-08-20 11:46:00,8.8.8.8,22.76,189.1,98.14,0.0,73.91,42.93,high_jitter
2026-08-20 11:47:00,8.8.8.8,220.89,223.46,220.84,2.0,3.34,32.02,high_latency
2026-08-20 11:48:00,8.8.8.8,27.4,33.24,30.62,0.0,1.02,124.02,normal
2026-08-20 11:49:00,8.8.8.8,22.34,29.74,25.76,0.0,2.16,114.03,normal
2026-08-20 11:50:00,8.8.8.8,135.71,138.55,136.99,0.0,5.98,54.09,high_latency
2026-08-20 11:51:00,8.8.8.8,199.63,212.74,205.01,0.0,1.21,22.62,high_latency
2026-08-20 11:52:00,8.8.8.8,31.36,33.76,32.92,0.0,0.53,38.83,normal
2026-08-20 11:53:00,8.8.8.8,34.69,211.51,138.69,4.0,68.09,38.89,high_jitter
2026-08-20 11:54:00,8.8.8.8,164.07,166.23,165.39,0.0,3.81,66.2,high_latency
2026-08-20 11:55:00,8.8.8.8,20.28,154.75,94.68,4.0,45.48,57.08,high_jitter
2026-08-20 11:56:00,8.8.8.8,318.7,330.88,325.91,0.0,3.41,44.67,high_latency
2026-08-20 11:57:00,8.8.8.8,16.85,52.03,34.44,37.9,7.38,17.75,packet_loss
2026-08-20 11:58:00,8.8.8.8,13.91,137.25,66.87,0.0,68.3,50.75,high_jitter
2026-08-20 11:59:00,8.8.8.8,25.54,178.16,111.7,2.0,62.86,12.67,high_jitter
2026-08-20 12:00:00,8.8.8.8,24.14,34.95,29.55,16.9,19.16,19.51,packet_loss
2026-08-20 12:01:00,8.8.8.8,24.87,58.08,41.48,19.3,23.9,19.81,packet_loss
2026-08-20 12:02:00,8.8.8.8,50.85,57.67,54.26,18.0,12.31,8.18,packet_loss
2026-08-20 12:03:00,8.8.8.8,38.81,69.25,54.03,5.8,2.76,18.6,packet_loss
2026-08-20 12:04:00,8.8.8.8,26.19,27.81,26.7,0.0,0.41,44.82,normal
2026-08-20 12:05:00,8.8.8.8,193.98,197.03,195.12,0.0,1.79,64.56,high_latency
2026-08-20 12:06:00,8.8.8.8,34.43,40.83,36.78,0.0,1.45,49.48,normal
2026-08-20 12:07:00,8.8.8.8,29.99,68.05,49.02,6.0,14.87,35.95,packet_loss
2026-08-20 12:08:00,8.8.8.8,227.69,230.48,229.33,0.0,6.26,29.75,high_latency
2026-08-20 12:09:00,8.8.8.8,15.46,115.94,80.18,0.0,21.33,35.94,high_jitter
2026-08-20 12:10:00,8.8.8.8,44.29,62.38,53.34,23.8,20.87,13.67,packet_loss
2026-08-20 12:11:00,8.8.8.8,8.64,165.53,109.43,4.0,26.7,21.57,high_jitter
2026-08-20 12:12:00,8.8.8.8,37.82,40.39,38.55,1.0,2.02,109.12,normal
2026-08-20 12:13:00,8.8.8.8,13.99,17.05,16.31,2.0,0.34,45.69,normal
2026-08-20 12:14:00,8.8.8.8,19.78,24.87,21.48,0.0,3.42,158.28,normal
2026-08-20 12:15:00,8.8.8.8,237.34,239.95,237.75,0.0,4.83,22.2,high_latency
2026-08-20 12:16:00,8.8.8.8,17.3,19.43,19.22,0.0,2.89,114.18,normal
2026-08-20 12:17:00,8.8.8.8,138.07,151.79,144.78,0.0,4.43,62.18,high_latency
2026-08-20 12:18:00,8.8.8.8,19.83,177.32,82.54,0.0,17.97,32.45,high_jitter
2026-08-20 12:19:00,8.8.8.8,43.87,83.87,63.87,39.3,20.59,15.59,packet_loss
2026-08-20 12:20:00,8.8.8.8,56.75,66.81,61.78,34.4,8.05,25.37,packet_loss
2026-08-20 12:21:00,8.8.8.8,34.15,158.66,80.6,2.0,21.97,57.57,high_jitter
2026-08-20 12:22:00,8.8.8.8,49.96,77.0,63.48,26.1,9.36,21.18,packet_loss
2026-08-20 12:23:00,8.8.8.8,332.82,340.45,335.88,0.0,3.69,47.45,high_latency
2026-08-20 12:24:00,8.8.8.8,180.37,184.22,181.69,0.0,3.37,68.17,high_latency
2026-08-20 12:25:00,8.8.8.8,46.31,54.81,50.56,43.2,7.43,33.09,packet_loss
2026-08-20 12:26:00,8.8.8.8,24.23,29.52,26.21,0.0,3.47,63.96,normal
2026-08-20 12:27:00,8.8.8.8,42.08,44.35,43.35,0.0,3.23,39.24,normal
2026-08-20 12:28:00,8.8.8.8,39.07,77.81,58.44,41.5,14.59,9.33,packet_loss
2026-08-20 12:29:00,8.8.8.8,33.37,41.18,37.27,24.4,4.4,11.7,packet_loss
2026-08-20 12:30:00,8.8.8.8,20.62,23.62,22.86,0.0,1.02,155.4,normal
2026-08-20 12:31:00,8.8.8.8,70.76,76.67,73.72,11.2,21.5,19.05,packet_loss
2026-08-20 12:32:00,8.8.8.8,25.17,29.49,26.68,1.0,1.69,84.81,normal
2026-08-20 12:33:00,8.8.8.8,32.49,211.3,106.25,0.0,44.08,43.46,high_jitter
2026-08-20 12:34:00,8.8.8.8,18.33,22.88,19.69,0.0,0.77,158.33,normal
2026-08-20 12:35:00,8.8.8.8,12.15,132.32,64.19,4.0,88.78,39.16,high_jitter
2026-08-20 12:36:00,8.8.8.8,27.43,31.52,30.25,0.0,1.42,49.63,normal
2026-08-20 12:37:00,8.8.8.8,274.13,277.03,274.28,0.0,5.68,33.22,high_latency
2026-08-20 12:38:00,8.8.8.8,30.47,183.26,94.23,2.0,33.86,50.87,high_jitter
2026-08-20 12:39:00,8.8.8.8,28.23,34.56,32.15,0.0,1.39,137.66,normal
2026-08-20 12:40:00,8.8.8.8,18.44,25.35,20.94,0.0,2.91,70.23,normal
2026-08-20 12:41:00,8.8.8.8,71.7,86.54,79.12,18.0,18.64,16.78,packet_loss
2026-08-20 12:42:00,8.8.8.8,156.85,168.8,160.83,0.0,3.17,53.01,high_latency
2026-08-20 12:43:00,8.8.8.8,286.07,288.7,289.0,1.0,5.66,62.74,high_latency
2026-08-20 12:44:00,8.8.8.8,33.33,85.24,57.51,2.0,21.61,20.54,high_jitter
2026-08-20 12:45:00,8.8.8.8,16.69,21.57,19.43,0.0,2.96,60.8,normal
2026-08-20 12:46:00,8.8.8.8,40.06,47.37,43.56,0.0,1.19,109.04,normal
2026-08-20 12:47:00,8.8.8.8,43.56,46.95,45.52,1.0,3.28,47.81,normal
2026-08-20 12:48:00,8.8.8.8,211.79,218.8,214.66,0.0,3.89,28.33,high_latency
2026-08-20 12:49:00,8.8.8.8,62.09,73.2,67.65,44.1,23.22,8.73,packet_loss
2026-08-20 12:50:00,8.8.8.8,254.65,257.6,256.61,0.0,6.39,30.74,high_latency
2026-08-20 12:51:00,8.8.8.8,15.37,16.9,15.39,0.0,0.71,53.99,normal
2026-08-20 12:52:00,8.8.8.8,22.46,112.42,63.5,4.0,81.46,49.46,high_jitter
2026-08-20 12:53:00,8.8.8.8,15.59,47.04,31.31,38.6,2.38,4.72,packet_loss
2026-08-20 12:54:00,8.8.8.8,32.18,199.46,106.48,0.0,70.59,23.58,high_jitter
2026-08-20 12:55:00,8.8.8.8,296.85,308.04,300.65,0.0,1.22,44.99,high_latency
2026-08-20 12:56:00,8.8.8.8,21.26,191.06,86.06,4.0,76.39,30.48,high_jitter
2026-08-20 12:57:00,8.8.8.8,8.7,133.19,76.9,0.0,70.36,16.02,high_jitter
2026-08-20 12:58:00,8.8.8.8,31.07,60.03,45.55,27.6,15.21,8.82,packet_loss
2026-08-20 12:59:00,8.8.8.8,11.11,174.77,88.76,4.0,46.59,42.98,high_jitter
2026-08-20 13:00:00,8.8.8.8,33.82,41.09,37.48,0.0,2.0,48.4,normal
2026-08-20 13:01:00,8.8.8.8,23.91,31.77,27.83,2.0,1.35,114.18,normal
2026-08-20 13:02:00,8.8.8.8,139.19,142.78,141.22,2.0,2.76,66.85,high_latency
2026-08-20 13:03:00,8.8.8.8,24.51,159.5,84.62,4.0,83.0,57.36,high_jitter
2026-08-20 13:04:00,8.8.8.8,46.38,60.56,53.47,16.7,18.47,19.89,packet_loss
2026-08-20 13:05:00,8.8.8.8,7.4,11.66,9.62,0.0,1.22,108.85,normal
2026-08-20 13:06:00,8.8.8.8,17.02,159.6,84.23,0.0,21.4,49.19,high_jitter
2026-08-20 13:07:00,8.8.8.8,33.34,98.71,68.43,4.0,33.59,25.36,high_jitter
2026-08-20 13:08:00,8.8.8.8,73.82,95.99,84.91,36.0,9.54,24.97,packet_loss
2026-08-20 13:09:00,8.8.8.8,20.18,85.86,60.02,2.0,85.72,33.32,high_jitter
2026-08-20 13:10:00,8.8.8.8,22.99,49.21,36.1,8.7,15.77,22.27,packet_loss
2026-08-20 13:11:00,8.8.8.8,68.51,111.59,90.05,12.3,23.04,16.18,packet_loss
2026-08-20 13:12:00,8.8.8.8,24.28,28.18,25.78,0.0,0.48,143.09,normal
2026-08-20 13:13:00,8.8.8.8,13.01,146.0,94.73,0.0,80.32,44.26,high_jitter
2026-08-20 13:14:00,8.8.8.8,180.55,184.12,181.12,0.0,5.86,61.27,high_latency
2026-08-20 13:15:00,8.8.8.8,16.05,20.29,18.91,0.0,2.63,127.84,normal
2026-08-20 13:16:00,8.8.8.8,30.18,188.25,108.51,2.0,42.36,49.58,high_jitter
2026-08-20 13:17:00,8.8.8.8,37.0,41.52,39.41,0.0,1.88,59.41,normal
2026-08-20 13:18:00,8.8.8.8,231.08,233.33,231.24,1.0,5.13,27.19,high_latency
2026-08-20 13:19:00,8.8.8.8,17.58,115.42,71.66,0.0,67.99,13.51,high_jitter
2026-08-20 13:20:00,8.8.8.8,16.23,21.39,17.91,2.0,1.89,109.61,normal
2026-08-20 13:21:00,8.8.8.8,29.92,33.85,32.75,0.0,3.07,40.65,normal
2026-08-20 13:22:00,8.8.8.8,29.86,31.84,30.43,0.0,1.47,92.01,normal
2026-08-20 13:23:00,8.8.8.8,26.16,202.94,93.44,4.0,16.66,31.68,high_jitter
2026-08-20 13:24:00,8.8.8.8,36.89,44.2,40.55,21.1,16.82,18.76,packet_loss
2026-08-20 13:25:00,8.8.8.8,29.99,37.92,33.24,0.0,1.96,144.67,normal
2026-08-20 13:26:00,8.8.8.8,31.1,35.78,33.9,0.0,0.56,42.54,normal
2026-08-20 13:27:00,8.8.8.8,62.41,78.28,70.34,7.7,8.97,12.34,packet_loss
2026-08-20 13:28:00,8.8.8.8,194.0,206.78,199.52,0.0,5.77,25.54,high_latency
2026-08-20 13:29:00,8.8.8.8,24.1,35.67,29.89,42.5,22.19,34.06,packet_loss
2026-08-20 13:30:00,8.8.8.8,9.06,87.14,36.54,2.0,93.29,58.29,high_jitter
2026-08-20 13:31:00,8.8.8.8,26.95,144.86,80.9,2.0,88.0,11.05,high_jitter
2026-08-20 13:32:00,8.8.8.8,12.52,122.57,73.85,4.0,71.07,42.43,high_jitter
2026-08-20 13:33:00,8.8.8.8,142.66,156.8,149.14,0.0,1.38,50.55,high_latency
2026-08-20 13:34:00,8.8.8.8,152.19,162.52,156.22,0.0,4.33,61.56,high_latency
2026-08-20 13:35:00,8.8.8.8,15.57,74.08,43.77,4.0,66.87,29.05,high_jitter
2026-08-20 13:36:00,8.8.8.8,218.99,229.66,222.71,0.0,4.36,48.27,high_latency
2026-08-20 13:37:00,8.8.8.8,41.08,44.77,43.01,0.0,3.2,113.03,normal
2026-08-20 13:38:00,8.8.8.8,13.2,15.66,14.17,0.0,1.85,112.28,normal
2026-08-20 13:39:00,8.8.8.8,33.16,65.84,49.5,42.1,23.17,20.81,packet_loss
2026-08-20 13:40:00,8.8.8.8,317.76,332.06,326.48,0.0,3.19,70.28,high_latency
2026-08-20 13:41:00,8.8.8.8,24.01,113.7,56.8,0.0,18.51,31.17,high_jitter
2026-08-20 13:42:00,8.8.8.8,22.81,72.11,51.4,2.0,62.11,49.1,high_jitter
2026-08-20 13:43:00,8.8.8.8,17.48,21.18,20.03,1.0,1.31,56.19,normal
2026-08-20 13:44:00,8.8.8.8,28.26,89.55,58.14,0.0,43.75,14.69,high_jitter
2026-08-20 13:45:00,8.8.8.8,19.94,106.76,60.6,4.0,57.87,18.07,high_jitter
2026-08-20 13:46:00,8.8.8.8,198.18,209.77,203.88,2.0,2.94,44.43,high_latency
2026-08-20 13:47:00,8.8.8.8,60.01,107.14,83.58,42.6,5.85,33.62,packet_loss
2026-08-20 13:48:00,8.8.8.8,35.65,40.82,38.18,0.0,1.62,78.61,normal
2026-08-20 13:49:00,8.8.8.8,263.58,277.45,270.97,0.0,5.78,66.51,high_latency
2026-08-20 13:50:00,8.8.8.8,9.86,116.26,64.99,0.0,65.65,44.43,high_jitter
2026-08-20 13:51:00,8.8.8.8,267.96,282.4,273.46,1.0,1.13,36.91,high_latency
2026-08-20 13:52:00,8.8.8.8,58.46,74.84,66.65,7.7,7.9,34.93,packet_loss
2026-08-20 13:53:00,8.8.8.8,36.77,48.04,42.41,5.4,13.97,37.15,packet_loss
2026-08-20 13:54:00,8.8.8.8,170.29,176.5,172.3,0.0,2.82,22.65,high_latency
2026-08-20 13:55:00,8.8.8.8,25.26,29.92,27.45,0.0,0.38,48.49,normal
